MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,Target,Households_est,AveRoomsPerHousehold,PopulationPerHousehold,AveBedrmsPerRoom
0.2859550787259374,0.9999999999999999,0.3039351165196756,0.6275014247825568,0.10698552548772815,0.24091708552602237,0.5632306057385765,0.21370143149284004,0.38952852512477876,0.07570422535211267,0.010703745806498735,0.24091708552602237,0.3501950977384986
0.1847016173263949,0.9999999999999999,0.34675530086280876,0.3851135899083107,0.3797986154814349,0.2327288406421995,0.5642933049946866,0.21370143149284004,0.31860512902092575,0.2720070422535211,0.0026408753977908723,0.2327288406421995,0.26612867379640787
0.21256671973031177,0.9607843137254901,0.3434198003534626,0.5566456334648242,0.21774701069855257,0.43371476322563146,0.5642933049946866,0.21370143149284004,0.27618365845413506,0.1153169014084507,0.00724162088591958,0.43371476322563146,0.30153894363780337
0.29951975171565015,0.9999999999999999,0.6198424094587287,0.49157287957241325,0.24795468848332286,0.36204360086639914,0.5642933049946866,0.21267893660531634,0.3038018033543894,0.14480633802816903,0.00817964678055399,0.36204360086639914,0.13109796422247794
0.21192460503257393,0.9999999999999999,0.3125357407210945,0.26758520038186173,0.2023285084959094,0.28662571535262443,0.5642933049946866,0.21267893660531634,0.31043015813045044,0.1324823943661972,0.005893446707947734,0.28662571535262443,0.2700380567433221
0.1946543951413321,0.9607843137254901,0.5227853375661939,0.5950569353813355,0.30994336060415356,0.35236493073541003,0.5632306057385765,0.21370143149284004,0.3175004032249155,0.18353873239436622,0.005582101407479939,0.35236493073541003,0.1908706447595262
0.2765507738819846,0.9999999999999999,0.5426200302949185,0.5887717211830981,0.2155443675267464,0.3952778091616959,0.5632306057385765,0.21267893660531634,0.326780099911401,0.12015845070422536,0.009145437834008199,0.3952778091616959,0.17980535895259225
0.1099353872085401,0.7647058823529411,0.38929695935612346,0.6570553662409964,0.12712397734424166,0.38201131815669104,0.5642933049946866,0.21267893660531634,0.2927545453942877,0.0721830985915493,0.012837994667829858,0.38201131815669104,0.28437378575812505
0.1575187617888245,0.8039215686274509,0.3818121824828314,0.36598889615443886,0.29074889867841414,0.40382987664412934,0.5642933049946866,0.21267893660531634,0.31993079997613794,0.1602112676056338,0.0053228737256594775,0.40382987664412934,0.23718778561210357
0.1590571615854882,0.9999999999999999,0.4824835351530034,0.7213959202882805,0.3178099433606042,0.28217293270026184,0.5632306057385765,0.21267893660531634,0.21851697190240407,0.20950704225352113,0.004535353043803662,0.28217293270026184,0.23308967729793872
0.22000454831244226,0.9999999999999999,0.49838199798421773,0.46013899433510463,0.2668344870988043,0.4291583861898622,0.5632306057385765,0.21267893660531634,0.1871427592957152,0.14216549295774647,0.007197223555636683,0.4291583861898622,0.1828804970332184
0.27610932002728983,0.9999999999999999,0.5108086614402993,0.45634429786382524,0.31497797356828194,0.35855826660032936,0.5632306057385765,0.21267893660531634,0.25983371667318456,0.18485915492957747,0.005449538795481501,0.35855826660032936,0.17582877747100795
0.24986288175725385,0.7843137254901961,0.38468793104108673,0.4510253789070382,0.09817495280050346,0.4406695237001134,0.5642933049946866,0.21165644171779086,0.20437648171347386,0.05149647887323944,0.018105316136478127,0.4406695237001134,0.25058875078961
0.257340842507993,0.9411764705882353,0.4225130739326491,0.41607326952883605,0.18942731277533043,0.4042690834913059,0.5642933049946866,0.21165644171779086,0.17410699490279513,0.10431338028169014,0.009099494455754226,0.4042690834913059,0.2193158202458081
0.17016039490053908,0.9999999999999999,0.43111657609764836,0.5249336148545023,0.34518565135305224,0.4735026994696509,0.5642933049946866,0.21165644171779086,0.19995757852943316,0.1738556338028169,0.005226345913873261,0.4735026994696509,0.2324789744297142
0.1480074378285821,0.9607843137254901,0.3693603193837995,0.46907754477336505,0.35431088735053495,0.3606799002475794,0.5632306057385765,0.21165644171779086,0.20746971394230235,0.207306338028169,0.0038569726183322875,0.3606799002475794,0.264918635444466
0.15404064050941096,0.9999999999999999,0.41847254212462076,0.44729311452432396,0.12271869100062933,0.4068024450249829,0.5632306057385765,0.21165644171779086,0.25850804571797237,0.06734154929577466,0.014384129930525714,0.4068024450249829,0.22725755710945222
0.1861329980067689,0.9411764705882353,0.47801243294561774,0.8611182953587906,0.26998112020138454,0.3289909031532792,0.5632306057385765,0.21165644171779086,0.23707636527537498,0.16549295774647885,0.005910402272813199,0.3289909031532792,0.2581780119992247
0.19069468783861515,0.9999999999999999,0.44760430199992635,0.6082307243986187,0.36595342983008183,0.43617082277318736,0.5632306057385765,0.21165644171779086,0.22138925897203052,0.1932218309859155,0.004739972608519876,0.43617082277318736,0.23605157427386397
0.16867550466202022,0.9215686274509803,0.5868988619344944,0.9667374161139639,0.32127123977344246,0.5576342297440688,0.5632306057385765,0.21267893660531634,0.2107838913303329,0.14656690140845072,0.007770303313737657,0.5576342297440688,0.21231267021824374
0.11223629820876752,0.9411764705882353,0.47176002459284266,0.6681478741244069,0.23568281938325994,0.3315495999956212,0.5621679064824656,0.21267893660531634,0.19863190757422097,0.14392605633802819,0.006851392082677329,0.3315495999956212,0.23099244901125016
0.29354005859296617,0.9803921568627451,0.462251387311257,0.5536877168790166,0.394273127753304,0.3477447835769791,0.5621679064824656,0.21267893660531634,0.20923727521591862,0.23503521126760565,0.0038420836775948505,0.3477447835769791,0.21809735740805225
0.12709857798349228,0.9411764705882353,0.40202987791924033,0.5462150855043455,0.17778477029578352,0.2926311457077177,0.5621679064824656,0.21267893660531634,0.18161913031566432,0.1153169014084507,0.007923697127066288,0.2926311457077177,0.2554936366013963
0.07507391007718753,0.9215686274509803,0.4354539531130987,0.7855041269506158,0.3089993706733795,0.4333880295120652,0.5621679064824656,0.21267893660531634,0.1977481269374128,0.1637323943661972,0.005632561917185652,0.4333880295120652,0.27376918198228756
0.11695851671504823,0.9999999999999999,0.26311549765552794,0.2696373299071424,0.28193832599118945,0.315108155090908,0.5621679064824656,0.21165644171779086,0.19642245598220062,0.17649647887323944,0.003855856856052868,0.315108155090908,0.31368500095474766
0.39383034794590177,0.9999999999999999,0.4272768351946366,0.5456074807687834,0.21522970421648838,0.31336065513891026,0.5621679064824656,0.21370143149284004,0.38974947028398077,0.13512323943661972,0.006904323557844093,0.31336065513891026,0.2384693100576732
0.2747448262945968,0.9999999999999999,0.22156189679746469,0.433637102344699,0.43171806167400884,0.23965296405491426,0.5621679064824656,0.21370143149284004,0.3557239157668675,0.3054577464788732,0.001712547559351168,0.23965296405491426,0.3939842466331131
0.20892806977646378,0.9999999999999999,0.33898402099871766,0.5257764927919144,0.29609817495280055,0.3617991012391752,0.5621679064824656,0.21370143149284004,0.3102092129712484,0.17297535211267606,0.004540251315086638,0.3617991012391752,0.2992413108788679
0.06541543483204684,0.9411764705882353,0.2668790541121731,0.547870728037755,0.14380113278791695,0.376318540875824,0.5632306057385765,0.21370143149284004,0.22934328470330376,0.082306338028169,0.009188405822101725,0.376318540875824,0.3700736808645168
0.45861704546974696,0.9999999999999999,0.43390553413922456,0.4140948113382845,0.14537444933920707,0.3511382626836504,0.5632306057385765,0.21370143149284004,0.3840048961447279,0.08626760563380283,0.011326100832903375,0.3511382626836504,0.21193770711508164
0.3312910518641392,0.9999999999999999,0.4573270282455392,0.5376420323861439,0.2061044682190057,0.3223057281864073,0.5621679064824656,0.21370143149284004,0.3742833091398384,0.12764084507042253,0.007669021468287138,0.3223057281864073,0.21840746168883246
0.286383155191096,0.9999999999999999,0.35851080516951744,0.6323899791254712,0.22435494021397107,0.21065759146368596,0.5621679064824656,0.21370143149284004,0.36964346079659566,0.16725352112676056,0.0048790251945387796,0.21065759146368596,0.30365243191634245
0.1993231040894679,0.9607843137254901,0.25517997443379464,0.5215111561242645,0.19225928256765262,0.2536913656551148,0.5621679064824656,0.21370143149284004,0.281707287434186,0.13292253521126762,0.005291776824490163,0.2536913656551148,0.376589587952934
0.05546265701710967,0.7647058823529411,0.28764768443823846,0.9608293669333645,0.131529263687854,0.4347701131204505,0.5611052072263547,0.21370143149284004,0.38113260907510144,0.06954225352112677,0.011397547321976008,0.4347701131204505,0.4353835506472196
0.16574585635359113,0.7647058823529411,0.09016257045081283,0.5383921745339868,0.21869100062932664,0.24264088753207885,0.5611052072263547,0.21267893660531634,0.2154237396735756,0.1540492957746479,0.003020825409455148,0.24264088753207885,0.623114855483563
0.12956001765815417,0.8235294117647058,0.39997894206131984,0.6899875033379672,0.3322844556324733,0.42395690502317945,0.5611052072263547,0.21267893660531634,0.17410699490279513,0.17825704225352113,0.004843238278628178,0.42395690502317945,0.2823706198176365
0.07689323505411153,0.7843137254901961,0.3810742045720377,0.8671282777550662,0.6148521082441788,0.4573768187621004,0.5611052072263547,0.21267893660531634,0.1822819657932704,0.3160211267605634,0.0023094597774386133,0.4573768187621004,0.3287144715184169
0.095180126550105,0.9999999999999999,0.31615069058075346,0.7439782748350168,0.3640654499685337,0.5113885154843127,0.5611052072263547,0.21267893660531634,0.19708529145980674,0.17517605633802819,0.004298124457125915,0.5113885154843127,0.3621189173075719
0.14364640883977897,0.9999999999999999,0.470304594433068,0.38210182875278287,0.21900566393958465,0.5417671448216737,0.5611052072263547,0.21165644171779086,0.160187449873067,0.10167253521126761,0.00998458185604478,0.5417671448216737,0.18558809197292936
0.11709229061041027,0.9999999999999999,0.35205707494210364,0.6463483459249386,0.17967275015733167,0.4272715743941046,0.5611052072263547,0.21165644171779086,0.15046586286817745,0.09595070422535211,0.008970504663478816,0.4272715743941046,0.3115273471459686
0.12972054633258864,0.9999999999999999,0.4309645095872549,0.6667906090320388,0.19414726242920077,0.36373698011661854,0.5611052072263547,0.21165644171779086,0.160187449873067,0.1131161971830986,0.0084353304872766,0.36373698011661854,0.25668955961422507
0.09111340013109842,0.9999999999999999,0.3955519219777596,0.6936151974721594,0.3363750786658276,0.695535086161901,0.5611052072263547,0.21165644171779086,0.1442793984105205,0.13292253521126762,0.006710413863209339,0.695535086161901,0.28627044102928684
0.3821786416598664,0.9999999999999999,0.6288127724756147,0.7118767295825332,0.17275015733165514,0.5282714999317089,0.5621679064824656,0.2106339468302636,0.13411592108722692,0.08142605633802817,0.015241601321872904,0.5282714999317089,0.1573299200711184
0.08437119580485064,0.9999999999999999,0.5321333627943567,0.6824257706352994,0.18848332284455635,0.6066875911876128,0.5600425079702447,0.2096114519427399,0.14008144038568185,0.08142605633802817,0.013653212082974488,0.6066875911876128,0.19918253145016768
0.03606544218961111,0.9215686274509803,0.3662394500842093,0.540936976897838,0.24638137193203274,0.3555104584009308,0.5600425079702447,0.2096114519427399,0.1533381499378039,0.1452464788732394,0.005805775125053181,0.3555104584009308,0.2805529989474516
0.059422364319826615,0.8823529411764706,0.3991006362099058,0.5071901548371542,0.5720578980490875,0.5344498152067649,0.5600425079702447,0.2106339468302636,0.2523215812603154,0.2680457746478873,0.0029547642496969024,0.5344498152067649,0.25061413280641914
0.16533115727796877,0.49019607843137253,0.6373786079506725,0.9005251949650077,0.12177470106985527,0.5646516266781487,0.5600425079702447,0.2106339468302636,0.14914019191296524,0.05501760563380282,0.02302738787849206,0.5646516266781487,0.1790145272709744
0.02576485224673257,0.8823529411764706,0.20221216525293811,0.5572857753974163,0.18156073001887982,0.27561881717333664,0.5600425079702447,0.2106339468302636,0.17720022713162362,0.1210387323943662,0.005298045771108704,0.27561881717333664,0.44689959233898674
0.26045777426992894,0.37254901960784315,0.6749946594276051,0.9381840983349572,0.08967904342353683,0.29889558908812347,0.5600425079702447,0.2106339468302636,0.27066002947408424,0.05765845070422535,0.02282141435659925,0.29889558908812347,0.16759863934926672
0.051917648790015106,0.3137254901960784,0.11137982608081715,0.5027346691770664,0.23820012586532413,0.16847918181942662,0.5600425079702447,0.21165644171779086,0.359038093154898,0.19234154929577466,0.0024121700333030105,0.16847918181942662,0.5718298258945751
0.2555616496996776,0.6862745098039215,0.584885320203405,0.645192583832658,0.38735053492762744,0.37158105180881157,0.5600425079702447,0.21165644171779086,0.192445443116564,0.22315140845070422,0.0048285221313944995,0.37158105180881157,0.16770530536250705
0.07693336722272015,0.35294117647058826,0.6021446217788391,0.8373634242272665,0.22529893014474514,0.6809290673438064,0.5600425079702447,0.21165644171779086,0.20614404298709013,0.09022887323943662,0.013295906916976293,0.6809290673438064,0.18664168432705758
0.03566412050352494,0.43137254901960786,0.5269476480962767,0.7736331250365005,0.3300818124606671,0.6105384244689798,0.5600425079702447,0.2106339468302636,0.2154237396735756,0.14216549295774647,0.007467261817617999,0.6105384244689798,0.21573025768312848
0.1973700052171819,0.7254901960784313,0.3711864489849645,0.7315423699118146,0.10667086217747011,0.310305120856266,0.5589798087141338,0.21165644171779086,0.2569614296035581,0.06734154929577466,0.013446856539153463,0.310305120856266,0.3119011821310695
0.1289580351290249,0.3137254901960784,0.17318479669637382,0.3584652222157332,0.19005663939584647,0.2774322621378233,0.5600425079702447,0.21165644171779086,0.32589631927459284,0.12632042253521128,0.004736267524968949,0.2774322621378233,0.4359889084355932
0.08437119580485064,0.9999999999999999,0.2632165363160827,0.3584652222157332,0.05601006922592826,0.617805872697825,0.5600425079702447,0.21267893660531634,0.2154237396735756,0.02376760563380282,0.03270921948392373,0.617805872697825,0.3328359412967215
0.1317405321525557,0.9999999999999999,0.28895816747927366,0.6749784017061145,0.06135934550031467,0.33361932674061684,0.5600425079702447,0.21165644171779086,0.2154237396735756,0.037411971830985914,0.021678296608164147,0.33361932674061684,0.37451304456216455
0.03631961259079902,0.9999999999999999,0.05804743219346292,0.5183554283711969,0.10730018879798617,0.3140893296471961,0.5600425079702447,0.21165644171779086,0.27066002947408424,0.06734154929577466,0.007240023858510549,0.3140893296471961,0.6868015000910928
0.1702674140168287,0.6666666666666666,0.5660760352268299,0.6028733282719148,0.14537444933920707,0.4698352719271614,0.5600425079702447,0.21165644171779086,0.22934328470330376,0.07350352112676056,0.015809630402101545,0.4698352719271614,0.17045905928718708
0.05899428785466804,0.7647058823529411,0.029620470937576027,0.8729657247715443,0.18156073001887982,0.1085968338555065,0.5600425079702447,0.21267893660531634,0.22934328470330376,0.16637323943661972,0.0022498291590228627,0.1085968338555065,0.8828640278130293
0.02996535256110122,0.1764705882352941,0.08430156269423505,0.5086651128466229,0.17023285084959094,0.14465998150782688,0.5600425079702447,0.21267893660531634,0.32589631927459284,0.1443661971830986,0.0032209609381074053,0.14465998150782688,0.6260421968110805
0.05835217315693014,0.1764705882352941,0.09094562007011275,0.5702855807977572,0.037759597230962866,0.5994089693838598,0.5589798087141338,0.21267893660531634,0.27066002947408424,0.016285211267605636,0.03374466929930871,0.5994089693838598,0.6311562594072613
0.2083929741950155,0.29411764705882354,0.09966732190717636,0.5866694759366982,0.25015733165512904,0.3075453663789027,0.5589798087141338,0.21267893660531634,0.32589631927459284,0.15845070422535212,0.002995953217087936,0.3075453663789027,0.6185511755434356
0.28084491592310673,0.5098039215686274,0.22141931822630195,0.7687794929789256,0.22435494021397107,0.3566804742841872,0.5579171094580229,0.21267893660531634,0.38113260907510144,0.13204225352112675,0.004988663794861032,0.3566804742841872,0.4720992177606464
0.30747929848969263,0.588235294117647,0.28681950992562294,0.7108409543314225,0.6428571428571429,0.16842936076241305,0.5611052072263547,0.21370143149284004,0.3729576381846262,0.5184859154929577,0.0008520086233922584,0.16842936076241305,0.38414625710750944
0.1966743809612992,0.5490196078431372,0.2520301131832275,0.8426260418317884,0.06198867212083071,0.3104298749922308,0.5600425079702447,0.21370143149284004,0.24304188457382989,0.03917253521126761,0.019443502244265227,0.3104298749922308,0.45082830592253204
0.09130068358460527,0.411764705882353,0.1322004326530022,0.4025238568007943,0.6353052234109503,0.1342940015725264,0.5611052072263547,0.21370143149284004,0.3424672062147454,0.5492957746478873,0.0003794832276564253,0.1342940015725264,0.5079229069232496
0.2775005685390552,0.7058823529411764,0.25623620828118104,0.6535007216692672,0.5767778477029579,0.20946367945306316,0.5611052072263547,0.21370143149284004,0.3935055379904154,0.43045774647887325,0.0010932129574455103,0.20946367945306316,0.40439832974520357
0.2615547202118978,0.5490196078431372,0.2591121034315605,0.7197460258132335,0.723410950283197,0.19998786618307246,0.5600425079702447,0.2147239263803673,0.5364570559941316,0.5492957746478873,0.00069141247784377,0.19998786618307246,0.4156813389163366
0.35874145519243367,0.5294117647058824,0.28413342888559695,0.5534474895009898,0.8049087476400252,0.16153667485798867,0.5600425079702447,0.2147239263803673,0.5709245008296491,0.6580105633802816,0.0004967355544693026,0.16153667485798867,0.35392799961301097
0.3463406150923708,0.7450980392156862,0.26250217525987923,0.5275498944171733,0.1208307111390812,0.15979153567841792,0.5600425079702447,0.2147239263803673,0.4916051886761187,0.0994718309859155,0.007420935637054694,0.15979153567841792,0.3702133113644354
0.2733669551723676,0.9999999999999999,0.2250221095345722,0.7537710790148124,0.2800503461296413,0.08761400206407022,0.5600425079702447,0.2147239263803673,0.7401684927784075,0.26892605633802813,0.0020700472324891236,0.08761400206407022,0.4639999790738613
0.3082953192514012,0.6470588235294117,0.18694601520806714,0.550867727914889,0.8445563247325363,0.10023711239809885,0.5600425079702447,0.21370143149284004,0.7085733350125165,0.786531690140845,0.00011822888904764882,0.10023711239809885,0.46560906192742163
0.5878827605581045,0.9999999999999999,0.6597220550199219,0.14404051496261872,0.21050975456261803,0.46953656207134414,0.5611052072263547,0.21574642126789279,0.6593025645104628,0.10651408450704225,0.011883440148163114,0.46953656207134414,0.069804010716156
0.3660990194373469,0.9999999999999999,0.3760855831962174,0.5154724178313566,0.22152297042164887,0.11541421877162278,0.5600425079702447,0.21574642126789279,0.5600981880287493,0.19982394366197184,0.004075888166622711,0.11541421877162278,0.26848945609716274
0.3522400438778376,0.9999999999999999,0.3309521839533392,0.6064255471908986,0.2142857142857143,0.13616874523761413,0.5600425079702447,0.2147239263803673,0.5399921785413642,0.18485915492957747,0.004140121161840853,0.13616874523761413,0.3216362023915476
0.45001538399796653,0.9999999999999999,0.4420833914165451,0.4850264113963574,0.45280050346129647,0.24924127259482337,0.5611052072263547,0.21574642126789279,0.5760062394912958,0.31514084507042256,0.0025791773881474953,0.24924127259482337,0.21889831908242596
0.45085815953874747,0.5294117647058824,0.33013310577784755,0.5404405676808386,0.47671491504090624,0.2152563653893142,0.5611052072263547,0.2147239263803673,0.46398704377586436,0.352112676056338,0.0017964202585175869,0.2152563653893142,0.30945842760600945
0.6094337351009322,0.9999999999999999,0.5691691883596801,0.750291023861533,0.17149150409062305,0.2969781246795123,0.5611052072263547,0.2147239263803673,0.5468414784766273,0.11047535211267606,0.01033263215770778,0.2969781246795123,0.1902748623120148
0.28184822013832217,0.6078431372549019,0.259471383146672,0.5632387195533459,0.5667086217747012,0.17767637850565515,0.5611052072263547,0.2147239263803673,0.44962560842773214,0.44894366197183094,0.0010251475430083242,0.17767637850565515,0.3811592902791849
0.3327358099340494,0.49019607843137253,0.18228124830253195,0.31094923380744044,0.5487728130899937,0.08090028941497385,0.5611052072263547,0.2147239263803673,0.5302705915364747,0.5347711267605634,0.0005378863779321049,0.08090028941497385,0.41210671034251295
0.349470924243843,0.9999999999999999,0.39808212277075744,0.5706937125098617,0.29389553178099437,0.1900307160185261,0.5621679064824656,0.2147239263803673,0.4619985373430461,0.22755281690140847,0.0036142660499123586,0.1900307160185261,0.2625875330547825
0.3927869115620777,0.6666666666666666,0.2749882585550361,0.3976168524749699,0.21082441787287604,0.1285241054407708,0.5621679064824656,0.2147239263803673,0.5039781175914326,0.18485915492957747,0.0037326843445063167,0.1285241054407708,0.3298767812906653
0.34873516781935165,0.9999999999999999,0.36830125704769195,0.3206141615756466,0.16645689112649467,0.19759811882536932,0.5621679064824656,0.2147239263803673,0.4785694242831986,0.12720070422535212,0.006758211354092379,0.19759811882536932,0.23825510549232437
0.2524848501063502,0.5294117647058824,0.14488505730178836,0.5060125761467398,0.8033354310887351,0.11107712197579517,0.5621679064824656,0.2147239263803673,0.44962560842773214,0.730193661971831,0.00011116724714469047,0.11107712197579517,0.5158556346656129
0.34161839658609017,0.9999999999999999,0.3105317621071429,0.5390333967446721,0.5604153555695406,0.16452367727973222,0.5621679064824656,0.2147239263803673,0.4840930532632496,0.4555457746478873,0.0011500274278486021,0.16452367727973222,0.3262501108849734
0.7121587093494575,0.9607843137254901,0.7506386827210219,0.5504096758369776,0.3036500943989931,0.4220965328328303,0.5632306057385765,0.21676891615541827,0.6906767771171517,0.16329225352112678,0.008245903427635424,0.4220965328328303,0.09115496787714894
0.63553302208607,0.9019607843137254,0.718676943748024,0.18245779023932984,0.34392699811202015,0.32337429554659153,0.5632306057385765,0.21676891615541827,0.7348658089575586,0.2125880281690141,0.005954555521819968,0.32337429554659153,0.05612622890757507
0.72505451286236,0.7843137254901961,0.7683002013946927,0.5781725090428327,0.2482693517935809,0.2787331448532138,0.5621679064824656,0.21574642126789279,0.775740663409935,0.164612676056338,0.00831804383437414,0.2787331448532138,0.08882937675522007
0.592390940831806,0.7058823529411764,0.8098851343685747,0.7685854909596523,0.029263687853996228,0.27093324641446165,0.5642933049946866,0.21574642126789279,0.7070267188981023,0.019806338028169015,0.0748605770132109,0.27093324641446165,0.09793102014979937
0.7768785199256216,0.9999999999999999,0.7840708314761855,0.4131285405594811,0.3322844556324733,0.43154534865798727,0.5642933049946866,0.21676891615541827,0.7923115503500876,0.17649647887323944,0.007827406499310043,0.43154534865798727,0.06461401242412002
0.6208847805439246,0.9999999999999999,0.6880837398458242,0.45273482324232805,0.36878539962240403,0.28137808338685916,0.5632306057385765,0.21574642126789279,0.8274418306632111,0.24339788732394366,0.004933313144836662,0.28137808338685916,0.1001139702685786
0.8962048345885782,0.9999999999999999,0.8116414462516679,0.34345887528621644,0.28193832599118945,0.3794262206655296,0.5642933049946866,0.21574642126789279,0.8309769532104436,0.16065140845070422,0.008904466934853987,0.3794262206655296,0.04884916067579598
0.6583013390766925,0.5294117647058824,0.5531873459667735,0.6234622398560061,0.6375078665827565,0.2824797069484805,0.5642933049946866,0.21779141104294375,0.712108457559749,0.41989436619718307,0.0020950485484745283,0.2824797069484805,0.1796978018316175
0.9316014073013792,0.9607843137254901,0.6504255818846958,0.32397255422116533,0.3228445563247326,0.29066910634717064,0.5632306057385765,0.21779141104294375,0.6190905455356925,0.20994718309859156,0.005601395643372674,0.29066910634717064,0.09677156691453104
0.7335357778283145,0.8431372549019608,0.5865779915007292,0.3584652222157332,0.4257394587791064,0.3265385525372911,0.5632306057385765,0.21881390593046923,0.6126831359188336,0.2618838028169014,0.004007612491140088,0.3265385525372911,0.12630313928707354
0.9388787072090752,0.7647058823529411,0.895412963513762,0.44267515070399943,0.5069225928256765,0.3840914060274286,0.5621679064824656,0.21881390593046923,0.8760497656876587,0.2869718309859155,0.005039445770660516,0.3840914060274286,0.03834100895237569
0.7398499056894037,0.5686274509803921,0.7023361519810687,0.382549752783369,0.2640025173064821,0.3810687219787893,0.5632306057385765,0.21983640081799471,0.6551046064856242,0.1500880281690141,0.00860441039415951,0.3810687219787893,0.08632702171826995
0.8720452690861904,0.6470588235294117,0.6500430482502153,0.3251547626000115,0.35714285714285715,0.3334833997007128,0.5632306057385765,0.21881390593046923,0.6869207094107171,0.21742957746478875,0.005379633809281563,0.3334833997007128,0.09706665762871414
0.9300228753361068,0.6666666666666666,0.7057898177614548,0.4641363266099261,0.33574575204531154,0.369109846176272,0.5632306057385765,0.21983640081799471,0.6723383289033829,0.19410211267605634,0.006505538565168999,0.369109846176272,0.09542919599409294
0.8510160127352746,0.6470588235294117,0.7294070694564347,0.4375521968299094,0.5103838892385149,0.2823459437645313,0.5621679064824656,0.21881390593046923,0.7032706511916678,0.3362676056338028,0.003519856713188694,0.2823459437645313,0.08428475819178999
0.8451567161184164,0.5490196078431372,0.7368538502827824,0.37893856542440485,0.2064191315292637,0.38007383274703815,0.5621679064824656,0.2208588957055202,0.781927127867592,0.11751760563380283,0.011585648490512069,0.38007383274703815,0.07474139472369995
0.8670555027891855,0.7058823529411764,0.7897818121307274,0.4366943319193215,0.13058527375707993,0.359284823275236,0.5611052072263547,0.21983640081799471,0.7770663343651472,0.07658450704225353,0.019054104420094548,0.359284823275236,0.06570696645485885
0.7751127045068424,0.7450980392156862,0.8805102122025512,0.5457144192022425,0.39647577092511016,0.40140994749790754,0.5611052072263547,0.21983640081799471,0.7684494731562679,0.21919014084507046,0.006746330720828404,0.40140994749790754,0.05311118678193144
0.8720586464757265,0.9999999999999999,0.7576564387882823,0.224715795796798,0.2542479546884833,0.34065988137208375,0.5611052072263547,0.21881390593046923,0.6990726931668291,0.15316901408450706,0.00890193072559339,0.34065988137208375,0.049902671172935786
0.8359664495070431,0.8627450980392156,0.7856760654072537,0.4231052377454585,0.3341724354940214,0.39398854553926305,0.5600425079702447,0.21983640081799471,0.6816180255898683,0.18661971830985916,0.007373200734241442,0.39398854553926305,0.06531387465103494
0.31529169397883694,0.9607843137254901,0.488348976137397,0.6228569379096007,0.39490245437382004,0.3288559704726732,0.5589798087141338,0.21881390593046923,0.44564859556209546,0.2420774647887324,0.003852792502212524,0.3288559704726732,0.21400273304125234
0.3404813184755126,0.7254901960784313,0.40627503883835675,0.6298736488177514,0.29767149150409067,0.23212274559970963,0.5589798087141338,0.21881390593046923,0.4818836016712291,0.21346830985915494,0.003955986854737621,0.23212274559970963,0.26725576488865915
